日付,2021_6_14__13_45_18
年齢,22
性別,男性
右手
スコア(秒),63.79248
時間,手の甲の位置,,手の力_親指,人差し指...
time(s),x,y,z
44.86827,104.3151, 485.9536, -28.75437
44.87668,104.3372, 485.8146, -28.6494
44.88392,104.3471, 485.6304, -28.70211
44.88928,104.3425, 485.4333, -28.81953
44.89707,104.3425, 485.4333, -28.81953
44.90372,104.2339, 485.2234, -28.83935
44.90936,104.2268, 485.001, -28.86254
44.91672,104.1585, 484.7733, -28.86641
44.92344,104.0648, 484.3439, -29.00288
44.9315,104.0844, 484.085, -29.0007
44.94016,104.031, 483.8979, -29.11242
44.94694,103.9865, 483.8386, -29.04761
44.95504,103.9865, 483.8386, -29.04761
44.96265,103.9618, 483.7758, -29.14441
44.96791,103.948, 483.7131, -29.31246
44.97525,103.9875, 483.6863, -29.39748
44.99737,103.9914, 483.6302, -29.59499
45.0053,104.005, 483.5801, -29.76699
45.01066,104.0006, 483.5144, -29.8532
45.0183,104.0006, 483.5144, -29.8532
45.02463,104.0488, 483.4147, -29.9291
45.03248,104.0576, 483.2585, -30.02828
45.03951,104.0247, 482.4819, -30.63801
45.04511,104.0247, 482.4819, -30.63801
45.05296,104.0124, 482.1411, -30.93135
45.06057,104.0065, 481.6783, -31.2782
45.06785,104.0097, 481.081, -31.64529
45.07666,103.9381, 480.17, -32.04648
45.085,103.8492, 479.1836, -32.33791
45.09071,103.8492, 479.1836, -32.33791
45.09818,103.7726, 477.8963, -32.81824
45.1055,103.8, 476.6116, -33.24271
45.12697,103.8304, 475.3224, -33.69079
45.135,103.9692, 473.979, -34.19741
45.14223,104.2814, 472.4588, -34.5262
45.15064,104.8476, 470.7484, -34.66215
45.15697,107.7511, 464.963, -34.07653
45.1666,107.7511, 464.963, -34.07653
45.17641,108.9677, 462.8004, -33.78876
45.18378,110.0927, 460.643, -33.38466
45.18936,111.2379, 458.651, -32.88786
45.19702,112.3426, 456.7402, -32.314
45.20448,113.5031, 454.9121, -31.78992
45.20982,113.5031, 454.9121, -31.78992
45.21727,114.4116, 453.266, -31.14726
45.22405,115.2891, 451.4909, -30.57635
45.2329,116.1413, 450.0303, -30.16159
45.24107,117.0341, 448.2724, -29.94703
45.26318,117.0341, 448.2724, -29.94703
45.2716,117.8886, 447.038, -30.03846
45.27684,119.3526, 443.5509, -30.12703
45.28583,119.5651, 442.3779, -30.06309
45.29356,119.5651, 442.3779, -30.06309
45.29992,119.7471, 440.9425, -30.0951
45.30685,119.8536, 439.7927, -30.13617
45.3134,120.0479, 438.6114, -30.09043
45.3223,120.2023, 437.7472, -30.10248
45.33065,120.2023, 437.7472, -30.10248
45.33766,120.4443, 437.2171, -29.78376
45.34337,120.8334, 436.9108, -29.37951
45.35098,121.2432, 436.6528, -28.99454
45.35682,121.2432, 436.6528, -28.99454
45.36621,121.6891, 436.3941, -28.55408
45.37394,122.1507, 436.0271, -28.00056
45.39563,123.3726, 434.1893, -26.91152
45.40473,123.8469, 433.255, -26.59481
45.41311,123.8469, 433.255, -26.59481
45.42204,124.2747, 431.6623, -26.30261
45.42915,124.7692, 430.1064, -25.94092
45.43447,125.2485, 428.3387, -25.59393
45.4421,125.9245, 426.725, -25.23429
45.44967,125.9245, 426.725, -25.23429
45.45548,126.7059, 425.0758, -25.0021
45.46321,127.4541, 423.182, -24.828
45.46993,127.9926, 421.0273, -24.90492
45.47618,128.4576, 418.9329, -25.00253
45.48484,129.0495, 417.1076, -25.16495
45.49078,129.855, 415.5442, -25.2466
45.49929,132.0645, 412.8813, -24.99041
45.50924,133.3413, 411.8768, -25.14588
45.53448,134.9273, 411.0775, -25.13855
45.54822,134.9273, 411.0775, -25.13855
45.55778,136.5524, 410.409, -25.1396
45.56987,138.0302, 409.6569, -25.19628
45.58212,139.6569, 409.3935, -24.99893
45.59286,141.2225, 409.2191, -24.62358
45.60325,142.6929, 409.1592, -24.0347
45.61126,142.6929, 409.1592, -24.0347
45.61899,144.1479, 409.1542, -23.43188
45.62974,145.4839, 408.8091, -22.55836
45.63876,146.8603, 408.523, -21.54304
45.6451,146.8603, 408.523, -21.54304
45.65239,150.5122, 405.174, -19.36816
45.66269,151.7345, 403.8151, -18.8329
45.66822,152.8303, 402.3723, -18.41081
45.69076,154.1868, 401.5515, -17.83121
45.69975,154.1868, 401.5515, -17.83121
45.70695,155.3291, 400.7108, -17.12592
45.71434,156.3762, 399.7502, -16.44531
45.72205,157.5627, 399.1933, -15.71608
45.72948,158.8487, 399.0237, -14.82449
45.73582,158.8487, 399.0237, -14.82449
45.74345,159.9647, 398.9304, -14.14545
45.751,160.9585, 398.7264, -13.4319
45.75615,162.0028, 398.7072, -12.86246
45.76525,163.0688, 398.9602, -12.30912
45.7733,166.4954, 401.8584, -11.04928
45.78064,166.4954, 401.8584, -11.04928
45.78832,167.5077, 403.0417, -10.8351
45.79629,168.4282, 404.2928, -10.72517
45.81706,169.3459, 405.5151, -10.7725
45.82563,170.0657, 406.9227, -10.70385
45.83376,170.7903, 408.2003, -10.76273
45.8413,171.3672, 409.4972, -11.07181
45.84933,171.3672, 409.4972, -11.07181
45.85592,171.8549, 410.6035, -11.60191
45.86377,172.3556, 411.8912, -12.42081
45.87138,172.7982, 413.2697, -13.26324
45.87661,173.1695, 414.7993, -14.27304
45.8853,173.6099, 416.6522, -15.17895
45.89206,175.1656, 424.0847, -17.86843
45.89845,175.1656, 424.0847, -17.86843
45.90471,175.6396, 427.0864, -18.92531
45.91116,175.9966, 429.6867, -19.8696
45.91887,176.3084, 432.1119, -20.90961
45.94324,176.3084, 432.1119, -20.90961
45.95197,176.4875, 434.5471, -21.98889
45.95933,176.6768, 437.1161, -22.92392
45.96517,176.9465, 439.6538, -23.86326
45.97242,177.2044, 442.0047, -24.85072
45.97883,177.4048, 444.1934, -25.56371
45.98609,177.6334, 446.4983, -26.5227
45.99401,177.6334, 446.4983, -26.5227
46.00074,177.82, 448.8599, -27.32442
46.00909,178.0294, 454.3996, -29.73791
46.01744,177.9687, 456.1758, -30.50409
46.02414,178.0572, 458.5826, -31.22949
46.0326,178.0572, 458.5826, -31.22949
46.03998,178.1086, 460.6851, -31.82095
46.04672,178.1322, 462.3537, -32.46596
46.06792,178.1815, 463.6505, -32.99337
46.07674,178.1798, 464.7979, -33.47904
46.08461,178.2419, 465.9269, -33.90612
46.09013,178.2419, 465.9269, -33.90612
46.09748,178.3627, 466.8941, -34.10991
46.10499,178.5821, 468.2708, -34.35983
46.11018,178.9614, 469.612, -34.58215
46.11863,179.2498, 471.1653, -34.76992
46.12658,180.3791, 475.6332, -35.46903
46.13345,180.8154, 477.0555, -35.85664
46.1419,181.2052, 478.2982, -36.35486
46.14988,181.2052, 478.2982, -36.35486
46.15537,181.6473, 479.3729, -36.95742
46.16487,182.018, 480.2109, -37.55856
46.17175,182.3589, 480.9577, -38.07436
46.19479,182.6883, 481.4431, -38.75056
46.20258,182.925, 481.724, -39.31506
46.2095,182.9893, 481.7092, -40.03643
46.21712,182.9893, 481.7092, -40.03643
46.2224,182.8919, 481.668, -41.19571
46.22995,182.6822, 481.1554, -42.54094
46.23675,182.4106, 480.7722, -43.80852
46.24246,181.9998, 480.127, -46.30986
46.25099,181.8515, 479.7148, -47.61529
46.2569,181.6539, 479.275, -49.03608
46.26534,181.4858, 478.9195, -50.23564
46.27314,181.4815, 478.6707, -51.29705
46.27999,181.4815, 478.6707, -51.29705
46.28826,181.5465, 478.4601, -52.1559
46.29663,181.7149, 478.411, -52.98767
46.31805,181.8541, 478.4481, -53.81466
46.32554,182.0774, 478.5163, -54.67543
46.3329,182.227, 478.7682, -55.76052
46.34075,182.4675, 479.2328, -56.90104
46.34795,182.4675, 479.2328, -56.90104
46.35453,182.7244, 479.7986, -57.98221
46.36362,183.9061, 481.8119, -60.5719
46.37161,184.4903, 482.2729, -61.47106
46.3781,185.1441, 482.654, -62.29311
46.38659,185.1441, 482.654, -62.29311
46.39493,185.844, 482.8799, -62.84001
46.401,186.6404, 483.1024, -63.28611
46.40961,187.4686, 483.41, -63.47202
46.41688,188.2002, 483.6682, -63.41612
46.42228,188.9046, 483.8807, -62.9921
46.44151,189.5546, 484.1827, -62.53178
46.4498,189.8788, 484.4632, -62.13026
46.45582,190.2463, 484.6747, -61.52765
46.46324,190.2463, 484.6747, -61.52765
46.47127,190.4998, 484.8867, -60.80933
46.47805,191.1862, 485.4366, -59.10722
46.48493,191.3947, 485.6469, -58.79939
46.49069,191.5753, 485.9346, -58.47179
46.4986,191.8201, 486.2835, -58.1398
46.50589,192.037, 486.6544, -57.7038
46.51155,192.037, 486.6544, -57.7038
46.51905,192.1913, 487.0973, -57.49648
46.52659,192.3639, 487.4447, -57.36514
46.53341,192.5846, 487.7715, -57.17696
46.54041,192.7472, 488.0322, -57.17537
46.56038,192.7289, 488.1882, -57.36584
46.57032,192.7289, 488.1882, -57.36584
46.57977,192.8022, 488.3673, -57.55049
46.58755,192.8021, 488.5164, -57.72094
46.5961,192.9263, 488.3348, -58.88454
46.60254,192.9263, 488.3348, -58.88454
46.60955,192.8998, 488.0946, -59.3143
46.61592,192.9324, 487.9774, -59.7355
46.62227,192.9636, 487.7523, -60.11149
46.63219,193.0264, 487.4985, -60.53678
46.64007,193.0204, 487.1476, -60.81557
46.64616,192.9666, 486.8264, -60.92809
46.65361,193.0136, 486.3983, -61.09166
46.66219,193.0136, 486.3983, -61.09166
46.66837,193.0766, 485.9029, -61.35214
46.68787,193.1429, 485.2938, -61.5388
46.6966,193.3106, 484.7151, -61.7581
46.70361,193.5611, 484.1562, -61.98208
46.709,194.2532, 483.2888, -62.38286
46.7169,194.679, 483.1308, -62.50705
46.72305,195.315, 483.2045, -62.63461
46.73145,195.9745, 483.452, -62.79112
46.73896,195.9745, 483.452, -62.79112
46.74397,196.7723, 483.744, -62.95566
46.75161,197.6137, 484.1733, -63.26074
46.75841,198.4164, 484.715, -63.67221
46.76614,199.2082, 485.3305, -64.20856
46.77372,199.9444, 485.8394, -64.91874
46.77951,199.9444, 485.8394, -64.91874
46.78684,200.7488, 486.3348, -65.76072
46.80936,201.5032, 486.8197, -66.47475
46.81718,202.1744, 487.2667, -67.1356
46.82224,203.526, 488.573, -68.64684
46.83055,204.1445, 489.3914, -69.26507
46.83747,204.8016, 490.4228, -69.97739
46.84363,205.349, 491.5956, -70.67086
46.85158,205.8089, 492.8033, -71.15485
46.85744,206.3646, 494.0357, -71.62089
46.86583,207.2266, 496.4325, -72.6236
46.87434,207.7663, 497.6663, -72.81747
46.88264,208.1029, 498.8622, -73.25394
46.88836,208.4366, 500.0272, -73.58492
46.89611,208.7037, 501.2497, -73.95844
46.90144,209.0509, 502.4045, -74.3658
46.90877,209.0509, 502.4045, -74.3658
46.93167,26.77049, 273.6429, 42.29992
46.94064,25.94201, 291.9402, 47.08364
46.94686,24.30023, 306.8495, 51.51921
46.95414,24.30023, 306.8495, 51.51921
46.96196,21.4366, 313.9253, 53.95299
46.96958,17.6947, 312.6238, 54.57913
46.97698,13.75878, 307.0851, 54.21194
46.98519,10.27015, 299.1017, 52.46686
46.99351,5.969274, 290.4047, 51.72242
47.00084,1.713013, 283.0551, 51.00874
47.00902,-2.369531, 277.6418, 50.42932
47.01669,-6.138132, 274.2441, 50.40259
47.02281,-10.76561, 272.4493, 50.61359
47.03043,-10.76561, 272.4493, 50.61359
47.03745,-25.09077, 267.2609, 50.30043
47.05797,-34.37933, 260.5842, 48.04656
47.06609,-38.89948, 256.5813, 46.62965
47.07251,-43.50164, 252.711, 45.28321
47.07954,-48.01445, 248.7247, 43.68901
47.0884,-52.37598, 245.0549, 42.26083
47.09659,-52.37598, 245.0549, 42.26083
47.10344,-56.6904, 241.8436, 40.79625
47.10865,-60.8817, 239.0641, 39.32162
47.11671,-65.08431, 236.3372, 37.73529
47.12252,-65.08431, 236.3372, 37.73529
47.13036,-68.96262, 233.5446, 36.53132
47.1377,-72.40034, 230.259, 35.22922
47.14308,-75.46786, 227.0164, 34.01728
47.15037,-82.49038, 216.2137, 29.69674
47.15641,-82.49038, 216.2137, 29.69674
47.18177,-84.12443, 213.0797, 28.17747
47.19151,-85.6565, 210.9103, 26.82669
47.19998,-86.94481, 209.0172, 25.36739
47.20704,-88.01883, 207.1866, 23.80889
47.21272,-88.01883, 207.1866, 23.80889
47.2206,-88.77198, 205.6867, 22.29348
47.22848,-88.88847, 204.3153, 21.02966
47.23441,-88.68501, 203.0469, 19.68678
47.2426,-88.08105, 201.7665, 18.10934
47.2509,-87.10104, 200.4238, 16.25949
47.25669,-85.61085, 199.3281, 14.43962
47.26613,-85.61085, 199.3281, 14.43962
47.27379,-79.5927, 198.4658, 8.500758
47.28034,-77.07386, 198.9073, 6.422019
47.28713,-74.3441, 199.668, 4.285009
47.30842,-74.3441, 199.668, 4.285009
47.31688,-71.61761, 201.0377, 2.200951
47.32285,-68.54384, 202.3441, 0.1234593
47.33073,-65.23207, 203.6606, -1.793446
47.33892,-61.819, 205.2292, -3.661604
47.3444,-61.819, 205.2292, -3.661604
47.35318,-58.33127, 207.146, -5.527828
47.36014,-54.861, 209.421, -7.313453
47.36679,-51.5007, 212.7084, -8.954967
47.37449,-48.08218, 216.2027, -10.77586
47.38319,-48.08218, 216.2027, -10.77586
47.38939,-38.11889, 229.251, -16.40428
47.3983,-34.96642, 234.0595, -18.42697
47.40545,-31.92866, 238.8648, -20.67262
47.4115,-31.92866, 238.8648, -20.67262
47.43533,-28.87245, 243.5181, -22.69136
47.44308,-25.96482, 248.0818, -24.81878
47.45143,-23.03179, 252.516, -26.70873
47.45678,-23.03179, 252.516, -26.70873
47.46508,-20.20231, 257.4554, -28.58631
47.47211,-17.48792, 262.3546, -30.54076
47.47849,-14.67831, 267.6243, -32.29794
47.48601,-14.67831, 267.6243, -32.29794
47.4931,-11.94131, 273.1996, -34.23628
47.5003,-9.20547, 278.9128, -36.11069
47.50726,-0.9078968, 297.0516, -41.04392
47.51411,-0.9078968, 297.0516, -41.04392
47.52122,1.896611, 303.0377, -42.71282
47.52929,4.752085, 308.9079, -44.23086
47.53472,7.581335, 314.7403, -45.78313
47.55671,7.581335, 314.7403, -45.78313
47.56534,10.43456, 320.4761, -47.40027
47.57222,13.2305, 326.0833, -48.83751
47.57768,16.23146, 331.6774, -50.07467
47.58545,19.15043, 336.7114, -51.28285
47.59273,22.24967, 341.9868, -52.41252
47.60037,25.20913, 346.3233, -53.27597
47.60849,28.32166, 351.4439, -54.27239
47.61573,28.32166, 351.4439, -54.27239
47.62111,37.11933, 366.0208, -56.91156
47.62904,39.93435, 370.1362, -57.98554
47.63498,42.62173, 374.5074, -59.06273
47.64223,45.27587, 378.1342, -60.13561
47.64992,45.27587, 378.1342, -60.13561
47.65521,47.87324, 381.9142, -61.10028
47.67525,50.41687, 385.3379, -62.0165
47.68428,52.69039, 388.5405, -62.72292
47.68975,55.01269, 391.8599, -63.38794
47.69762,57.38999, 395.0362, -63.80248
47.70444,57.38999, 395.0362, -63.80248
47.71136,59.4579, 398.1101, -64.34389
47.71925,61.5803, 401.1534, -64.74837
47.72829,63.79759, 404.576, -65.20733
47.73538,68.00636, 411.4183, -66.48721
47.74273,70.22578, 415.2602, -67.41743
47.75096,72.32369, 418.8186, -68.19394
47.75753,74.39761, 422.2421, -68.88718
47.76574,76.32068, 425.784, -69.5499
47.77352,78.11723, 429.0068, -69.96921
47.78013,78.11723, 429.0068, -69.96921
47.80174,79.85753, 431.6237, -70.62167
47.80986,81.3062, 433.9133, -71.33932
47.81762,82.76003, 436.2458, -72.30018
47.82365,84.28059, 438.6426, -73.08232
47.83165,84.28059, 438.6426, -73.08232
47.83894,85.86232, 441.2085, -73.75733
47.84485,87.40991, 443.6754, -74.6859
47.85224,92.1198, 450.7485, -77.88449
47.86024,92.1198, 450.7485, -77.88449
47.86675,93.83025, 452.6782, -78.69064
47.87411,95.29125, 454.3656, -79.43313
47.88189,96.92712, 455.6157, -79.82407
47.88778,98.5017, 456.6025, -80.15387
47.89619,99.98446, 457.182, -80.6707
47.90411,99.98446, 457.182, -80.6707
47.92564,101.2379, 457.2856, -81.07951
47.93575,102.5942, 457.1856, -81.4811
47.94222,103.8725, 457.1319, -81.97096
47.95152,105.0105, 457.0591, -82.47536
47.95814,105.0105, 457.0591, -82.47536
47.96721,106.0871, 456.7353, -83.12273
47.97517,109.0109, 455.8519, -84.27112
47.98254,109.0109, 455.8519, -84.27112
47.98919,109.8066, 455.8263, -84.44047
47.9978,110.7761, 455.7332, -84.72228
48.00491,111.5076, 455.7849, -85.03618
48.01065,112.2672, 455.7732, -85.3654
48.01869,113.0234, 455.687, -85.71381
48.02567,113.0234, 455.687, -85.71381
48.03228,113.527, 455.4673, -86.03898
48.0527,113.9065, 455.1491, -86.37764
48.06087,114.0736, 454.6909, -86.49776
48.06686,114.2164, 454.0432, -86.59584
48.0746,114.1364, 453.4984, -86.64058
48.08198,113.8556, 451.7857, -86.74442
48.08849,113.7031, 451.3104, -86.69174
48.09571,113.7031, 451.3104, -86.69174
48.10203,113.514, 450.8872, -86.68945
48.10919,113.2568, 450.6159, -86.58923
48.11675,113.0318, 450.4133, -86.46089
48.12232,112.8421, 450.4153, -86.46127
48.13068,112.8421, 450.4153, -86.46127
48.13837,112.7445, 450.6034, -86.39357
48.14484,112.6071, 450.9296, -86.60658
48.15252,112.4905, 451.3945, -86.696
48.17366,112.4479, 452.0742, -86.82568
48.18091,112.4479, 452.0742, -86.82568
48.18774,112.4819, 455.3843, -88.05486
48.19442,112.4819, 455.3843, -88.05486
48.19915,112.3844, 456.6657, -88.67093
48.2045,112.3236, 458.0751, -89.36163
48.20881,112.193, 459.4264, -90.06945
48.21401,112.0413, 460.8521, -90.84116
48.2184,112.0413, 460.8521, -90.84116
48.22289,111.9458, 462.3553, -91.47289
48.22754,111.8957, 464.1097, -92.07987
48.23198,112.1723, 465.9359, -92.52612
48.23705,112.1723, 465.9359, -92.52612
48.24143,112.3558, 467.7623, -93.04727
48.24661,112.6139, 469.4296, -93.589
48.25072,113.3603, 473.3151, -94.39857
48.25535,113.5523, 474.0152, -94.50813
48.25989,113.5523, 474.0152, -94.50813
48.26474,113.5683, 474.37, -94.50813
48.26939,113.5577, 474.432, -94.5826
48.27369,113.5577, 474.4097, -94.55498
48.27846,113.5577, 474.4097, -94.55498
48.28309,113.5712, 474.0684, -94.51657
48.28759,113.4571, 473.6484, -94.45255
48.29232,113.2913, 473.1783, -94.30717
48.29765,113.2705, 472.6512, -94.21845
48.30287,113.2705, 472.6512, -94.21845
48.30812,113.0991, 472.0378, -94.07457
48.31376,112.9408, 470.22, -93.71084
48.3181,112.8361, 469.7458, -93.54144
48.32287,112.8361, 469.7458, -93.54144
48.3279,112.8148, 469.2824, -93.39758
48.33469,112.7523, 468.8073, -93.30029
48.34188,112.7032, 468.3489, -93.14729
48.34674,112.7132, 467.9698, -92.92632
48.35089,112.7551, 467.5905, -92.75267
48.35517,112.7551, 467.5905, -92.75267
48.35987,112.7543, 467.1759, -92.61515
48.36438,112.8236, 466.8071, -92.43093
48.37055,112.8933, 466.3155, -92.20152
48.37465,112.9343, 465.8313, -92.00423
48.37989,112.8026, 464.4944, -91.42075
48.38451,110.8213, 460.3909, -89.6824
48.38859,111.2983, 459.4062, -88.60138
48.39332,111.2983, 459.4062, -88.60138
48.39778,111.6629, 458.5993, -87.24075
48.40259,111.419, 458.1599, -85.94128
48.407,110.6358, 457.7831, -84.51914
48.41209,109.9514, 457.5197, -83.0065
48.41662,109.0988, 456.9954, -81.70895
48.42056,108.015, 456.7268, -80.40101
48.42527,108.015, 456.7268, -80.40101
48.42953,106.6175, 457.0958, -78.94438
48.43388,104.6442, 456.0649, -76.06038
48.43803,104.1911, 450.7001, -74.02332
48.44203,103.6607, 441.6627, -72.22164
48.44733,103.6607, 441.6627, -72.22164
48.45133,103.5052, 436.3191, -71.09035
48.4557,103.1758, 431.353, -69.5392
48.46011,102.7067, 426.6952, -67.63915
48.46469,102.0256, 422.4608, -65.61727
48.47007,102.0256, 422.4608, -65.61727
48.47398,101.1098, 418.2989, -63.54324
48.47987,100.339, 414.7588, -61.50079
48.48389,99.39027, 411.6463, -59.85653
48.48866,98.65339, 408.9012, -58.26917
48.49371,98.16264, 406.4892, -56.93449
48.49869,97.28799, 401.9278, -53.73428
48.50312,97.13221, 400.5193, -52.69018
48.50764,97.13221, 400.5193, -52.69018
48.5126,97.22182, 398.9517, -51.75576
48.51691,97.19096, 397.2156, -50.58685
48.52111,97.22247, 395.4871, -49.45644
48.52567,97.42718, 393.6715, -48.18797
48.52987,97.7148, 391.6331, -46.96881
48.53457,98.12162, 389.3226, -45.74124
48.53891,98.12162, 389.3226, -45.74124
48.54278,98.48415, 386.9632, -44.32887
48.54787,98.76076, 384.1535, -42.68579
48.55188,99.09362, 381.5487, -41.34851
48.5567,101.0452, 373.733, -37.06099
48.56123,101.0452, 373.733, -37.06099
48.56567,101.9865, 371.7278, -35.66848
48.57048,103.0392, 369.8202, -34.49033
48.57496,103.9137, 367.376, -33.18601
48.58018,104.6784, 365.2421, -31.78128
48.58438,105.4381, 363.1665, -30.40708
48.58828,106.2046, 361.0652, -29.08745
48.59286,106.9364, 359.1806, -27.76403
48.5971,107.7537, 357.5338, -26.34103
48.60206,107.7537, 357.5338, -26.34103
48.60602,108.4642, 356.3026, -24.34547
48.61029,108.9715, 355.0461, -22.31942
48.61535,109.786, 352.592, -16.81601
48.6195,109.904, 351.8596, -15.10707
48.62394,110.0355, 351.3829, -13.47938
48.629,110.0355, 351.3829, -13.47938
48.63332,110.0815, 350.7181, -12.04124
48.63773,110.0737, 349.9705, -10.49652
48.64133,109.8673, 349.0827, -8.738482
48.64637,109.5348, 347.8152, -6.903574
48.65022,109.5348, 347.8152, -6.903574
48.65444,108.9566, 346.2805, -4.824269
48.65857,108.0865, 344.4996, -2.51413
48.66277,106.9824, 342.4308, -0.09596796
48.66785,105.7791, 340.1897, 2.196778
48.67234,101.2836, 334.8935, 10.6107
48.67683,101.2836, 334.8935, 10.6107
48.68202,99.90905, 334.2477, 13.82111
48.68594,99.16431, 334.6741, 16.66412
48.69079,98.83039, 336.162, 19.6413
48.69536,99.20938, 338.4225, 22.38608
48.69948,100.1326, 340.6227, 24.71804
48.70438,100.1326, 340.6227, 24.71804
48.70847,101.3963, 343.099, 26.96374
48.71362,102.8933, 345.332, 29.13202
48.71754,104.148, 347.0824, 31.24174
48.72173,105.3594, 348.3249, 33.44577
48.726,105.3594, 348.3249, 33.44577
48.73065,109.1918, 349.3663, 38.80558
48.73503,110.1542, 348.744, 40.25125
48.73959,110.7966, 347.8091, 41.69089
48.74438,111.4887, 346.3851, 42.90185
48.7497,111.4887, 346.3851, 42.90185
48.75412,112.5293, 344.7939, 43.81954
48.7595,113.2641, 343.6046, 45.04827
48.76421,114.2187, 342.2759, 46.03973
48.76866,115.2467, 340.6397, 46.7352
48.77251,115.2467, 340.6397, 46.7352
48.77656,116.1687, 338.5484, 47.20254
48.7814,117.3073, 336.1506, 47.3607
48.78575,118.4413, 333.861, 47.27312
48.79041,121.8999, 324.885, 45.93175
48.79493,122.2672, 322.2179, 45.20148
48.79912,122.2672, 322.2179, 45.20148
48.80372,122.986, 320.5714, 44.39011
48.80785,123.6062, 320.1248, 43.71419
48.81282,124.5129, 320.6909, 43.23098
48.81718,125.477, 322.205, 42.97749
48.8211,126.8765, 324.5364, 42.64878
48.826,128.6535, 327.4786, 42.21035
48.83044,128.6535, 327.4786, 42.21035
48.83527,130.7599, 330.7816, 41.17186
48.83912,133.0935, 334.4873, 39.75238
48.84344,135.3996, 338.8665, 38.27267
48.84805,141.7679, 351.5718, 31.60653
48.85202,141.7679, 351.5718, 31.60653
48.85698,143.289, 355.5254, 29.32714
48.86154,144.5256, 359.1508, 27.50109
48.86539,145.5863, 362.3794, 26.20256
48.87016,146.4007, 365.209, 24.93361
48.87412,146.4007, 365.209, 24.93361
48.87951,92.16145, 221.7045, -7.635142
48.88337,104.074, 240.7503, -15.54852
48.88725,110.8058, 257.2275, -18.2297
48.89176,113.6598, 267.6675, -19.37758
48.89648,113.1774, 270.1657, -19.17941
48.90097,110.0038, 266.885, -18.59329
48.90525,105.714, 259.2234, -16.70076
48.90896,100.8009, 250.285, -14.67607
48.91403,96.4851, 242.2615, -12.94511
48.91814,92.93896, 235.3403, -11.06907
48.92247,90.67146, 231.9239, -10.45918
48.92759,90.67146, 231.9239, -10.45918
48.93219,89.2466, 230.4303, -9.936801
48.93733,86.84774, 230.5367, -9.096268
48.94142,85.92714, 229.9847, -8.960254
48.94616,85.92714, 229.9847, -8.960254
48.9503,84.96064, 228.9985, -8.865518
48.9544,83.89195, 227.6528, -8.721089
48.95894,82.88736, 226.2084, -8.584119
48.96328,81.87723, 224.5466, -8.363338
48.96798,81.87723, 224.5466, -8.363338
48.97203,80.95588, 223.1141, -8.111762
48.97622,80.10541, 221.9368, -7.724034
48.98104,79.25629, 220.8341, -7.227018
48.98506,78.31709, 219.5383, -6.59086
48.98965,77.20829, 217.9195, -5.957562
48.99535,75.39271, 215.4201, -4.749409
48.99994,74.6276, 214.235, -4.216686
49.00796,74.09222, 213.262, -3.717199
49.01641,73.64503, 212.3756, -3.382385
49.02293,73.32884, 211.7312, -3.107867
49.03119,73.32884, 211.7312, -3.107867
49.03883,73.16914, 211.4504, -2.88878
49.04537,73.04337, 211.3089, -2.787887
49.05373,72.98576, 211.3012, -2.783561
49.07515,72.98802, 211.4254, -2.857653
49.08339,72.98802, 211.4254, -2.857653
49.0906,72.988, 211.515, -2.991439
49.1008,73.01907, 211.5833, -3.343982
49.11047,73.662, 211.5709, -5.48036
49.11854,73.662, 211.5709, -5.48036
49.12708,74.59827, 212.845, -7.448998
49.13355,74.59827, 212.845, -7.448998
49.13983,75.09588, 213.925, -8.596814
49.14536,75.53843, 215.2932, -9.876521
49.1521,75.95184, 217.1515, -11.22445
49.15859,76.28036, 219.2932, -12.6815
49.16409,76.28036, 219.2932, -12.6815
49.17226,76.48798, 221.5843, -14.02206
49.18101,76.57348, 223.8219, -15.64499
49.20252,76.58384, 225.8507, -17.37437
49.20981,76.58134, 227.9964, -19.2268
49.21658,76.73205, 232.6435, -22.89648
49.22213,76.84599, 235.0186, -24.77402
49.23029,77.05619, 237.6552, -26.64715
49.2372,77.1839, 240.0408, -28.609
49.24271,77.1839, 240.0408, -28.609
49.25047,77.37643, 242.6189, -30.53707
49.25654,77.63494, 245.2499, -32.56769
49.26487,78.00454, 247.9045, -34.49713
49.27328,78.54622, 250.6021, -36.4314
49.27947,78.54622, 250.6021, -36.4314
49.28723,79.26617, 253.3424, -38.41222
49.29477,80.08708, 255.9823, -40.35675
49.30108,80.99824, 258.4877, -42.23757
49.32465,84.0078, 266.2325, -47.48665
49.3334,84.0078, 266.2325, -47.48665
49.34138,84.94566, 268.6842, -49.1406
49.34873,85.91092, 271.233, -50.72596
49.35421,86.88942, 273.8481, -52.28226
49.36208,87.83866, 276.5987, -53.80007
49.36814,87.83866, 276.5987, -53.80007
49.37553,89.63921, 281.4528, -56.59651
49.3834,89.63921, 281.4528, -56.59651
49.38835,90.4703, 283.6223, -57.86687
49.39664,91.33278, 285.7758, -59.09706
49.40353,92.21295, 287.8397, -60.16146
49.40891,93.18549, 290.163, -61.23077
49.41766,96.36097, 297.426, -64.20176
49.42312,96.36097, 297.426, -64.20176
49.44595,97.61221, 300.0533, -65.14384
49.4539,98.85145, 302.525, -65.99245
49.46113,100.1462, 305.2463, -66.79279
49.46647,101.4139, 307.7525, -67.47806
49.47412,102.6826, 310.3916, -68.19463
49.48211,102.6826, 310.3916, -68.19463
49.48849,103.8683, 312.9705, -68.9593
49.49717,104.9901, 315.8513, -69.69427
